Variable:,pr
,Thailand,"Ang Thong",Bangkok,Buriram,Chachoengsao,Chainat,Chaiyaphum,Chanthaburi,"Chiang Mai","Chiang Rai",Chonburi,Chumphon,Kalasin,"Kampaeng Phet",Kanchanaburi,"Khon Kaen",Krabi,Lampang,Lamphun,Loei,Lopburi,"Mae Hong Son","Maha Sarakham",Mukdahan,"Nakhon Nayok","Nakhon Pathom","Nakhon Phanom","Nakhon Ratchasima","Nakhon Sawan","Nakhon Si Thammarat",Nan,Narathiwat,"Nong Khai",Nonthaburi,"Pathum Thani",Pattani,Phangnga,Phatthalung,Phayao,Phetchabun,Phetchaburi,Phichit,Phitsanulok,"Phra Nakhon Si Ayudhya",Phrae,Phuket,"Prachuap Khilikhan",Ranong,Ratchaburi,Rayong,"Roi Et","Sakon Nakhon","Samut Prakarn","Samut Sakhon","Samut Songkham",Saraburi,Satun,"Si Saket",Singburi,Songkhla,Sukhothai,Suphanburi,"Surat Thani",Surin,Tak,Trad,Trang,"Uthai Thani",Uttaradit,Yala,Yasothon,"Amnat Charoen","Nong Bua Lamphu",Phachinburi,"Sa Kaeo","Ubon Ratchathani","Udon Thani"
2002,1597.85,1095.76,1282.80,1183.27,1581.31,1197.14,1236.12,2098.77,1415.45,1708.60,1539.50,2406.46,1615.61,1432.57,2138.94,1351.11,2062.05,1263.80,1290.65,1443.31,1169.79,1490.81,1366.54,1796.98,1478.12,1067.85,2312.97,1164.84,1251.96,2079.12,1446.96,2277.97,2077.55,1111.03,1250.35,1751.40,2475.94,1963.06,1445.57,1194.93,1706.26,1264.13,1363.06,1164.40,1290.13,2182.08,1681.73,2922.93,1507.12,1537.14,1527.37,1956.81,1353.96,1222.11,1479.45,1244.80,1895.96,1581.22,1111.58,1789.71,1398.14,1215.11,2216.63,1350.16,1494.02,2779.92,1907.72,1481.82,1422.00,2078.80,1626.12,1777.68,1540.98,1471.73,1427.09,1948.68,1751.03
2003,1491.03,1143.02,1359.49,1157.36,1762.25,1202.97,1049.10,2349.39,1019.55,1214.44,1636.21,2580.29,1390.63,1048.19,2388.32,1149.45,2476.41,899.88,910.72,1150.35,1146.31,1080.56,1209.93,1504.83,1646.77,1108.38,1866.38,1147.77,1059.13,2278.52,1151.84,2669.06,1678.61,1152.81,1398.39,1975.30,2960.04,2140.13,1093.47,1008.34,1886.59,1000.42,1059.25,1292.78,984.39,2597.18,1625.21,3315.53,1699.49,1603.08,1397.34,1628.10,1447.27,1280.77,1594.45,1335.24,2163.20,1505.77,1137.62,1964.92,1007.90,1291.16,2541.28,1293.46,1174.07,3068.04,2300.40,1452.67,1092.47,2418.76,1450.23,1518.89,1233.63,1646.22,1542.93,1681.41,1437.46
2004,1393.27,891.70,1046.51,1098.00,1443.53,1011.79,1013.25,1982.80,1176.64,1437.92,1353.93,2127.88,1426.01,1100.93,2016.51,1141.20,1948.84,1023.99,1041.40,1192.39,950.44,1238.68,1222.68,1575.00,1351.22,868.91,2010.18,1022.93,980.92,1654.49,1303.68,1949.44,1778.35,898.70,1105.34,1510.86,2360.03,1662.33,1268.69,1016.75,1439.25,1003.44,1127.98,1030.60,1084.28,2035.93,1346.64,2761.35,1307.01,1362.18,1413.07,1721.02,1112.64,1006.02,1175.58,1112.93,1766.24,1518.72,904.83,1531.92,1128.41,1025.70,1995.00,1271.06,1259.94,2641.87,1824.09,1286.91,1193.41,1828.28,1491.45,1597.54,1247.45,1392.19,1342.61,1783.75,1499.41
2005,1531.57,1224.73,1351.26,1093.50,1581.14,1286.60,1030.71,1968.86,1334.90,1602.11,1551.55,2352.91,1393.36,1159.81,2321.92,1092.78,2215.79,1144.91,1172.04,1160.00,1233.00,1399.51,1178.43,1580.53,1586.58,1243.14,2077.93,1122.81,1170.21,2307.75,1373.06,2688.20,1798.89,1257.41,1388.43,2162.64,2535.20,2190.60,1364.83,1040.71,1821.94,1080.19,1141.98,1333.14,1178.61,2263.79,1628.76,2938.97,1761.03,1540.93,1344.13,1714.24,1397.01,1378.88,1633.77,1395.68,2043.87,1434.62,1221.94,2049.83,1176.24,1361.52,2318.38,1211.15,1338.09,2535.75,2103.85,1503.29,1234.89,2459.41,1429.02,1593.76,1186.02,1528.79,1405.13,1782.63,1445.16
2006,1662.18,1165.80,1296.22,1301.88,1795.03,1326.58,1220.45,2446.40,1450.71,1702.28,1790.02,2725.66,1383.86,1598.76,2331.75,1234.00,2334.06,1358.08,1360.18,1381.69,1234.75,1521.59,1251.91,1610.97,1540.34,1107.56,1949.48,1262.80,1348.54,2030.11,1536.18,2332.69,1683.68,1138.44,1320.16,1852.69,2936.84,1943.13,1519.07,1261.99,1822.80,1469.18,1566.51,1242.49,1442.15,2547.15,1730.95,3592.03,1656.46,1827.05,1452.58,1616.10,1366.87,1238.81,1516.41,1312.23,2110.06,1676.61,1196.02,1859.74,1586.14,1295.45,2498.05,1453.62,1637.40,3115.72,2108.81,1618.22,1581.60,2249.75,1557.62,1685.63,1333.87,1677.30,1669.43,1920.90,1445.47
2007,1618.23,1156.22,1316.54,1336.58,1801.34,1274.15,1223.99,2711.83,1236.00,1443.76,1719.61,2716.42,1458.33,1326.08,2300.08,1294.14,2634.96,1109.52,1114.18,1265.42,1228.76,1337.26,1386.41,1639.01,1631.48,1103.34,1909.40,1300.82,1210.89,2281.01,1305.14,2326.45,1695.22,1136.40,1350.86,1851.34,3211.84,2154.13,1284.46,1191.60,1819.45,1195.35,1264.86,1263.85,1147.75,2739.84,1668.18,3608.24,1665.03,1806.36,1527.24,1622.04,1394.90,1266.08,1525.66,1389.83,2275.32,1618.22,1171.70,1955.66,1289.27,1290.28,2735.43,1491.59,1424.78,3689.20,2355.55,1515.34,1272.65,2228.95,1574.17,1660.89,1338.60,1714.29,1705.21,1843.85,1489.21
2008,1661.97,1332.66,1494.43,1361.72,1932.86,1409.52,1334.83,2384.23,1273.40,1574.74,1814.30,2252.73,1593.38,1426.24,2512.75,1430.90,2346.16,1114.82,1148.37,1434.79,1408.68,1351.98,1455.98,1629.38,1784.14,1242.55,2156.13,1401.20,1336.22,2237.48,1376.74,2872.54,2055.05,1292.27,1515.66,2223.97,2726.22,2210.01,1332.88,1273.40,1829.11,1270.05,1259.04,1421.77,1114.28,2534.97,1561.85,2867.56,1698.59,1781.04,1497.55,1897.46,1577.28,1402.96,1599.92,1554.25,2329.68,1520.02,1340.31,2142.73,1304.74,1470.08,2333.00,1406.47,1464.05,2943.07,2291.28,1670.62,1247.79,2666.70,1513.52,1590.87,1582.09,1822.91,1692.81,1747.00,1750.05
2009,1592.16,1302.59,1433.55,1273.40,1888.59,1354.07,1207.17,2393.35,1216.90,1336.25,1749.56,2344.01,1325.46,1344.41,2590.45,1237.96,2347.12,1126.56,1158.58,1260.17,1330.60,1324.03,1277.43,1429.81,1803.08,1223.08,1769.61,1307.59,1239.40,2117.64,1284.40,2871.29,1656.88,1256.48,1506.75,2105.68,2843.90,2150.50,1237.53,1189.04,1881.95,1229.29,1225.17,1415.71,1186.71,2505.42,1547.21,3150.09,1785.26,1741.27,1328.25,1538.41,1510.34,1378.94,1597.32,1539.03,2328.85,1493.33,1296.73,2093.31,1302.16,1449.92,2378.26,1425.00,1520.78,2992.47,2251.06,1627.07,1254.77,2659.06,1388.59,1484.67,1331.48,1840.42,1659.14,1665.05,1447.20
2010,1579.24,1260.59,1587.75,1179.16,2006.96,1359.70,1132.59,2553.08,1220.20,1407.80,1893.48,2335.54,1347.40,1214.20,2605.67,1174.82,2453.31,1019.89,1085.88,1180.46,1297.29,1355.42,1236.82,1437.84,1873.61,1263.38,1895.12,1247.87,1215.09,2503.59,1296.07,2589.41,1754.25,1325.15,1578.84,2147.28,2790.88,2400.93,1228.02,1105.16,2000.57,1141.26,1156.87,1448.16,1101.14,2626.28,1629.94,2950.80,1850.14,1826.11,1292.43,1638.65,1698.57,1479.95,1793.56,1534.86,2261.06,1353.76,1259.63,2152.59,1159.21,1424.26,2453.22,1248.07,1357.84,3329.85,2358.69,1576.72,1208.46,2406.56,1323.13,1394.18,1272.57,1870.94,1689.08,1545.34,1453.67
2011,1930.47,1492.03,1695.28,1533.00,2210.51,1646.23,1504.13,2867.61,1522.22,1782.67,1990.74,2669.14,1704.59,1655.70,3025.93,1533.62,2598.55,1437.32,1425.38,1721.12,1607.13,1611.53,1543.43,1851.14,2172.23,1400.18,2329.21,1581.63,1630.45,2487.76,1773.06,2985.10,2282.47,1445.07,1792.36,2326.94,3037.68,2441.94,1678.35,1535.41,2091.34,1601.83,1664.14,1676.38,1559.54,2754.60,1781.97,3438.47,2015.93,1968.39,1692.42,2042.11,1803.20,1558.01,1791.06,1812.52,2467.18,1811.69,1508.06,2289.59,1600.37,1676.50,2651.48,1643.18,1782.47,3658.23,2467.43,2030.73,1737.76,2750.80,1760.55,1842.41,1736.38,2151.68,1981.91,2016.66,1940.13
2012,1494.56,1140.16,1344.07,1112.76,1652.78,1191.37,1011.79,2150.28,1114.26,1444.96,1610.80,2796.83,1128.55,1142.39,2135.48,1018.18,2722.07,1042.03,1013.82,1116.92,1142.37,1103.32,1054.96,1229.10,1548.44,1175.65,1569.54,1128.16,1127.86,2778.93,1268.20,2975.90,1543.41,1208.56,1351.04,2301.59,3263.43,2555.40,1276.59,1008.49,1776.78,1068.52,1092.20,1270.42,1089.33,3174.68,1766.19,3407.17,1630.35,1628.00,1144.66,1352.40,1403.84,1319.79,1556.59,1307.21,2552.03,1287.74,1134.85,2332.91,1113.57,1267.61,2777.23,1173.46,1217.11,2772.18,2573.87,1396.68,1161.42,2759.56,1184.05,1280.98,1127.75,1565.33,1485.94,1470.23,1259.41
2013,1699.59,1355.51,1666.26,1359.57,2131.36,1412.69,1205.03,2898.62,1390.16,1685.30,2026.67,2896.64,1325.37,1354.29,2592.97,1235.52,2638.43,1192.15,1238.22,1303.75,1369.07,1487.06,1278.70,1393.68,1975.59,1401.16,1746.82,1365.16,1335.35,2405.37,1440.41,2651.14,1676.77,1455.90,1681.06,2047.48,3175.30,2196.81,1427.87,1210.74,2140.97,1259.64,1299.25,1557.29,1243.32,2740.53,2005.39,3624.86,1981.52,2038.18,1369.05,1506.60,1756.64,1602.54,1895.97,1611.78,2286.89,1581.10,1347.01,2048.95,1311.05,1515.42,2760.07,1449.76,1499.57,3840.33,2348.05,1669.00,1359.88,2490.99,1390.46,1450.95,1334.77,1994.58,1882.94,1691.41,1456.21
2014,1428.48,1055.28,1265.91,1147.03,1643.99,1117.13,1027.56,2210.99,1101.00,1342.85,1519.08,2341.88,1221.98,1102.08,2066.36,1063.68,2291.80,991.08,1000.59,1104.58,1129.22,1138.45,1132.28,1357.96,1575.84,1048.34,1652.93,1136.25,1092.69,2235.02,1187.39,2411.57,1420.65,1091.62,1301.92,1970.66,2713.00,2141.34,1161.96,1032.06,1582.56,1070.58,1109.71,1208.17,1051.58,2447.62,1452.00,2979.15,1486.57,1516.38,1265.32,1373.35,1339.85,1191.89,1393.71,1299.81,2083.22,1447.49,1056.69,1976.06,1097.14,1167.91,2397.28,1269.11,1229.61,2920.66,2137.67,1320.17,1153.89,2222.09,1329.05,1402.89,1128.87,1583.48,1499.54,1590.07,1248.44
2015,1370.19,1042.16,1338.64,1033.11,1670.99,1070.52,940.45,2244.20,948.95,1297.95,1621.99,2819.51,1099.69,971.66,1992.91,972.35,2517.05,836.83,826.77,998.01,1034.79,995.82,1016.13,1177.31,1510.66,1135.73,1453.49,1038.54,1002.84,2315.29,1102.38,2272.96,1385.01,1179.67,1314.49,1836.61,3101.15,2236.21,1079.42,931.56,1792.76,948.01,960.61,1210.57,887.93,2737.99,1732.47,3669.56,1645.72,1634.56,1129.53,1269.33,1405.38,1306.51,1548.41,1223.53,2230.74,1229.13,1030.52,1992.48,917.40,1176.30,2651.80,1122.67,1029.29,2921.88,2353.15,1234.26,981.04,2187.55,1161.37,1203.37,1048.24,1528.43,1436.32,1317.84,1172.77
2016,1547.98,1195.03,1368.75,1073.14,1642.84,1263.30,1048.07,2142.88,1380.27,1748.68,1586.81,2795.13,1124.08,1385.80,2332.70,1068.51,2477.08,1258.88,1253.86,1305.23,1171.58,1401.73,1067.71,1192.34,1578.18,1225.82,1551.85,1137.37,1226.45,2541.22,1517.57,2438.67,1657.03,1251.60,1384.31,1988.03,3056.85,2276.70,1528.95,1082.24,1820.78,1199.03,1287.01,1310.83,1296.07,2809.08,1737.05,3412.32,1727.92,1574.65,1122.78,1379.30,1421.96,1370.86,1626.81,1337.91,2195.54,1145.09,1191.13,2013.04,1369.21,1341.30,2646.19,1095.98,1499.13,2838.08,2305.96,1531.55,1387.89,2237.34,1135.62,1208.30,1242.46,1558.02,1427.02,1301.48,1352.57
2017,1921.41,1564.56,1809.87,1553.63,2276.81,1694.92,1502.06,2913.50,1534.05,1748.35,2115.25,2908.57,1639.31,1692.41,2977.99,1527.22,2853.48,1348.74,1411.20,1586.76,1617.53,1655.39,1526.93,1753.91,2190.54,1527.16,2127.14,1601.95,1655.01,2855.16,1573.88,2577.54,1930.60,1577.63,1875.59,2106.15,3353.85,2560.62,1540.45,1511.22,2131.75,1573.84,1583.76,1757.83,1404.08,3253.98,1979.09,3454.98,2059.31,2117.09,1659.44,1833.63,1911.28,1703.35,1925.23,1842.34,2478.46,1845.04,1573.34,2220.98,1558.54,1738.78,2860.89,1661.12,1826.92,3656.01,2660.21,2047.04,1574.38,2418.47,1721.59,1800.96,1660.44,2189.21,2037.96,1999.51,1757.91
2018,1519.95,1098.28,1350.86,1143.01,1723.10,1159.38,1050.96,2266.21,1211.42,1550.00,1661.12,2730.64,1320.65,1115.07,2270.33,1101.14,2341.64,1053.10,1055.70,1171.62,1133.51,1275.45,1159.89,1486.13,1613.42,1141.16,1884.25,1141.46,1106.84,2259.87,1333.69,2700.03,1690.11,1179.72,1362.71,2081.55,2915.34,2138.54,1315.83,1035.71,1885.78,1050.39,1107.82,1261.37,1110.95,2594.38,1844.78,3398.22,1707.92,1686.39,1307.30,1589.30,1423.40,1305.83,1591.83,1321.09,2176.81,1418.60,1094.25,2013.99,1096.67,1247.15,2518.04,1251.67,1271.29,2970.41,2172.50,1401.84,1198.18,2464.30,1383.54,1477.78,1208.42,1620.62,1510.93,1651.72,1400.37
2019,1261.91,876.59,1069.81,1045.71,1384.26,908.35,855.22,1865.42,882.87,942.54,1300.77,2334.44,1230.21,928.33,1869.95,952.59,2160.86,758.97,817.77,919.45,921.15,1016.44,1060.62,1406.37,1305.21,881.17,1754.90,968.23,880.62,1954.11,923.42,1929.09,1441.64,918.85,1093.27,1540.14,2693.45,1815.84,841.29,844.77,1412.17,856.19,889.14,1011.18,816.13,2384.97,1302.81,3068.53,1317.57,1291.24,1243.75,1451.55,1133.99,1018.60,1203.30,1071.93,1870.77,1381.06,871.01,1622.82,887.89,983.29,2283.24,1193.32,1084.08,2465.88,1967.55,1098.20,916.59,1854.61,1328.81,1428.27,998.52,1313.03,1260.94,1612.76,1197.57
2020,1494.29,1167.83,1432.26,1248.66,1829.13,1229.36,1108.87,2442.80,1005.21,1165.15,1731.58,2471.51,1282.20,1151.59,2300.60,1174.93,2568.42,889.02,912.47,1120.02,1196.16,1112.98,1234.51,1355.93,1700.67,1191.18,1605.66,1230.70,1174.03,2398.82,1087.30,2672.32,1446.72,1239.63,1442.57,2197.57,2977.27,2343.55,1028.92,1083.89,1811.87,1125.57,1117.94,1334.33,957.98,2711.12,1598.01,3230.11,1708.04,1735.66,1316.96,1410.50,1514.01,1362.27,1604.46,1389.91,2358.89,1429.70,1163.05,2183.81,1041.01,1309.75,2577.91,1328.23,1226.19,3129.86,2412.51,1466.48,1078.44,2500.09,1344.28,1387.89,1194.28,1721.02,1630.64,1519.74,1311.83
